1
179;1974;305;30;30;1;1;1
179;1975;343;30;30;1;2;2
179;1975;382;30;30;1;3;3
179;1975;421;30;30;1;4;4
179;1975;460;30;30;1;5;5
179;1975;500;30;30;1;6;6
179;1976;540;30;30;1;7;7
179;1976;579;30;30;1;8;8
179;1976;617;30;30;1;9;9
179;1976;657;30;30;1;10;10
179;1976;697;30;30;1;11;11
179;1976;737;30;30;1;12;12
179;1977;775;30;30;1;13;13
179;1977;815;30;30;1;14;14
179;1977;854;30;30;1;15;15
179;1977;893;30;30;1;16;16
179;1977;932;30;30;1;17;17
179;1978;972;30;30;1;18;18
179;684;1011;30;30;1;36;36
179;753;1011;30;30;1;35;35
179;820;1011;30;30;1;34;34
179;888;1011;30;30;1;33;33
179;956;1011;30;30;1;32;32
179;1024;1011;30;30;1;31;31
179;1090;1011;30;30;1;30;30
179;1157;1011;30;30;1;29;29
179;1226;1011;30;30;1;28;28
179;1293;1011;30;30;1;27;27
179;1362;1011;30;30;1;26;26
179;1430;1011;30;30;1;25;25
179;1496;1011;30;30;1;24;24
179;1565;1011;30;30;1;23;23
179;1629;1011;30;30;1;22;22
179;1698;1011;30;30;1;21;21
179;1767;1011;30;30;1;20;20
179;1833;1011;30;30;1;19;19
179;534;304;30;30;1;54;54
179;535;342;30;30;1;53;53
179;535;382;30;30;1;52;52
179;535;422;30;30;1;51;51
179;535;461;30;30;1;50;50
179;535;500;30;30;1;49;49
179;536;539;30;30;1;48;48
179;536;578;30;30;1;47;47
179;536;618;30;30;1;46;46
179;536;657;30;30;1;45;45
179;536;697;30;30;1;44;44
179;536;736;30;30;1;43;43
179;537;775;30;30;1;42;42
179;537;814;30;30;1;41;41
179;537;853;30;30;1;40;40
179;537;892;30;30;1;39;39
179;537;932;30;30;1;38;38
179;538;972;30;30;1;37;37
179;2061;304;30;30;2;1;1
179;2061;343;30;30;2;2;2
179;2061;382;30;30;2;3;3
179;2062;421;30;30;2;4;4
179;2062;461;30;30;2;5;5
179;2062;501;30;30;2;6;6
179;2062;540;30;30;2;7;7
179;2062;580;30;30;2;8;8
179;2062;619;30;30;2;9;9
179;2062;658;30;30;2;10;10
179;2063;697;30;30;2;11;11
179;2063;736;30;30;2;12;12
179;2063;775;30;30;2;13;13
179;2063;814;30;30;2;14;14
179;2063;853;30;30;2;15;15
179;2063;892;30;30;2;16;16
179;2063;932;30;30;2;17;17
179;2064;971;30;30;2;18;18
179;2064;1011;30;30;2;19;19
179;2064;1050;30;30;2;20;20
179;686;1052;30;30;2;40;40
179;752;1052;30;30;2;39;39
179;820;1052;30;30;2;38;38
179;888;1052;30;30;2;37;37
179;956;1052;30;30;2;36;36
179;1023;1052;30;30;2;35;35
179;1090;1052;30;30;2;34;34
179;1156;1052;30;30;2;33;33
179;1225;1052;30;30;2;32;32
179;1293;1052;30;30;2;31;31
179;1362;1052;30;30;2;30;30
179;1431;1052;30;30;2;29;29
179;1498;1052;30;30;2;28;28
179;1565;1052;30;30;2;27;27
179;1632;1052;30;30;2;26;26
179;1698;1052;30;30;2;25;25
179;1766;1052;30;30;2;24;24
179;1834;1052;30;30;2;23;23
179;1902;1052;30;30;2;22;22
179;1981;1052;30;30;2;21;21
179;440;304;30;30;2;60;60
179;440;343;30;30;2;59;59
179;440;383;30;30;2;58;58
179;441;422;30;30;2;57;57
179;441;461;30;30;2;56;56
179;441;501;30;30;2;55;55
179;441;540;30;30;2;54;54
179;441;579;30;30;2;53;53
179;441;619;30;30;2;52;52
179;441;658;30;30;2;51;51
179;442;696;30;30;2;50;50
179;442;735;30;30;2;49;49
179;442;775;30;30;2;48;48
179;442;814;30;30;2;47;47
179;442;854;30;30;2;46;46
179;442;893;30;30;2;45;45
179;442;932;30;30;2;44;44
179;443;971;30;30;2;43;43
179;443;1011;30;30;2;42;42
179;443;1051;30;30;2;41;41
180;2152;304;30;30;3;1;1
180;2152;343;30;30;3;2;2
180;2152;382;30;30;3;3;3
180;2152;422;30;30;3;4;4
180;2152;461;30;30;3;5;5
180;2152;501;30;30;3;6;6
180;2153;540;30;30;3;7;7
180;2153;579;30;30;3;8;8
180;2153;618;30;30;3;9;9
180;2153;658;30;30;3;10;10
180;2153;697;30;30;3;11;11
180;2153;736;30;30;3;12;12
180;2153;776;30;30;3;13;13
180;2153;815;30;30;3;14;14
180;2153;853;30;30;3;15;15
180;2153;894;30;30;3;16;16
180;2153;933;30;30;3;17;17
180;2153;971;30;30;3;18;18
180;2153;1012;30;30;3;19;19
180;2153;1051;30;30;3;20;20
180;2153;1091;30;30;3;21;21
180;345;304;30;30;3;42;42
180;345;343;30;30;3;41;41
180;345;382;30;30;3;40;40
180;345;422;30;30;3;39;39
180;345;461;30;30;3;38;38
180;345;501;30;30;3;37;37
180;345;539;30;30;3;36;36
180;345;579;30;30;3;35;35
180;345;619;30;30;3;34;34
180;345;657;30;30;3;33;33
180;346;697;30;30;3;32;32
180;346;735;30;30;3;31;31
180;346;775;30;30;3;30;30
180;346;814;30;30;3;29;29
180;346;854;30;30;3;28;28
180;346;893;30;30;3;27;27
180;346;932;30;30;3;26;26
180;346;972;30;30;3;25;25
180;346;1011;30;30;3;24;24
180;346;1051;30;30;3;23;23
180;346;1090;30;30;3;22;22
180;530;1249;30;30;1;18;18
180;600;1249;30;30;1;17;17
180;668;1249;30;30;1;16;16
180;735;1250;30;30;1;15;15
180;802;1250;30;30;1;14;14
180;870;1250;30;30;1;13;13
180;1149;1250;30;30;1;12;12
180;1218;1250;30;30;1;11;11
180;1285;1250;30;30;1;10;10
180;1353;1250;30;30;1;9;9
180;1421;1250;30;30;1;8;8
180;1488;1250;30;30;1;7;7
180;1556;1250;30;30;1;6;6
180;1623;1250;30;30;1;5;5
180;1690;1250;30;30;1;4;4
180;1758;1250;30;30;1;3;3
180;1826;1250;30;30;1;2;2
180;1893;1250;30;30;1;1;1
180;1150;1290;30;30;2;12;12
180;1218;1290;30;30;2;11;11
180;1286;1290;30;30;2;10;10
180;1353;1290;30;30;2;9;9
180;1421;1290;30;30;2;8;8
180;1488;1290;30;30;2;7;7
180;1556;1290;30;30;2;6;6
180;1623;1290;30;30;2;5;5
180;1690;1290;30;30;2;4;4
180;1758;1290;30;30;2;3;3
180;1826;1290;30;30;2;2;2
180;1893;1290;30;30;2;1;1
