1
184;309;154;300;50;1;1;"Сцена"
183;232;305;30;30;1;31;31
183;269;305;30;30;1;32;32
183;306;305;30;30;1;33;33
183;343;305;30;30;1;34;34
183;380;305;30;30;1;35;35
183;417;305;30;30;1;36;36
183;454;305;30;30;1;37;37
183;491;305;30;30;1;38;38
183;528;305;30;30;1;39;39
183;85;342;30;30;1;40;40
183;122;342;30;30;1;41;41
183;159;342;30;30;1;42;42
183;196;342;30;30;1;43;43
183;233;342;30;30;1;44;44
183;270;342;30;30;1;45;45
183;307;342;30;30;1;46;46
183;344;342;30;30;1;47;47
183;381;342;30;30;1;48;48
183;418;342;30;30;1;49;49
183;455;342;30;30;1;50;50
183;492;342;30;30;1;51;51
183;529;342;30;30;1;52;52
183;85;380;30;30;1;53;53
183;122;380;30;30;1;54;54
183;159;380;30;30;1;55;55
183;196;380;30;30;1;56;56
183;233;380;30;30;1;57;57
183;270;380;30;30;1;58;58
183;307;380;30;30;1;59;59
183;344;380;30;30;1;60;60
183;381;380;30;30;1;61;61
183;418;380;30;30;1;62;62
183;455;380;30;30;1;63;63
183;492;380;30;30;1;64;64
183;529;380;30;30;1;65;65
183;84;229;30;30;1;1;1
183;121;229;30;30;1;2;2
183;158;229;30;30;1;3;3
183;195;229;30;30;1;4;4
183;232;229;30;30;1;5;5
183;269;229;30;30;1;6;6
183;306;229;30;30;1;7;7
183;343;229;30;30;1;8;8
183;380;229;30;30;1;9;9
183;417;229;30;30;1;10;10
183;454;229;30;30;1;11;11
183;491;229;30;30;1;12;12
183;528;229;30;30;1;13;13
183;84;266;30;30;1;14;14
183;121;266;30;30;1;15;15
183;158;266;30;30;1;16;16
183;195;266;30;30;1;17;17
183;232;266;30;30;1;18;18
183;269;266;30;30;1;19;19
183;306;266;30;30;1;20;20
183;343;266;30;30;1;21;21
183;380;266;30;30;1;22;22
183;417;266;30;30;1;23;23
183;454;266;30;30;1;24;24
183;491;266;30;30;1;25;25
183;528;266;30;30;1;26;26
183;84;305;30;30;1;27;27
183;121;305;30;30;1;28;28
183;158;305;30;30;1;29;29
183;195;305;30;30;1;30;30
