"zone";"cx";"cy";"width";"height";"row";"col";"text"
"Партер";1676,0;181,0;30,0;30,0;"1";"35";"35"
"Партер";1713,0;181,0;30,0;30,0;"1";"36";"36"
"Партер";397,0;218,0;30,0;30,0;"2";"1";"1"
"Партер";434,0;218,0;30,0;30,0;"2";"2";"2"
"Партер";471,0;218,0;30,0;30,0;"2";"3";"3"
"Партер";508,0;218,0;30,0;30,0;"2";"4";"4"
"Партер";545,0;218,0;30,0;30,0;"2";"5";"5"
"Партер";582,0;218,0;30,0;30,0;"2";"6";"6"
"Партер";619,0;218,0;30,0;30,0;"2";"7";"7"
"Партер";656,0;218,0;30,0;30,0;"2";"8";"8"
"Партер";693,0;218,0;30,0;30,0;"2";"9";"9"
"Партер";729,0;218,0;30,0;30,0;"2";"10";"10"
"Партер";766,0;218,0;30,0;30,0;"2";"11";"11"
"Партер";803,0;218,0;30,0;30,0;"2";"12";"12"
"Партер";840,0;218,0;30,0;30,0;"2";"13";"13"
"Партер";877,0;218,0;30,0;30,0;"2";"14";"14"
"Партер";914,0;218,0;30,0;30,0;"2";"15";"15"
"Партер";951,0;218,0;30,0;30,0;"2";"16";"16"
"Партер";988,0;218,0;30,0;30,0;"2";"17";"17"
"Партер";1025,0;218,0;30,0;30,0;"2";"18";"18"
"Партер";1062,0;218,0;30,0;30,0;"2";"19";"19"
"Партер";1122,0;218,0;30,0;30,0;"2";"20";"20"
"Партер";1159,0;218,0;30,0;30,0;"2";"21";"21"
"Партер";1196,0;218,0;30,0;30,0;"2";"22";"22"
"Партер";1233,0;218,0;30,0;30,0;"2";"23";"23"
"Партер";1270,0;218,0;30,0;30,0;"2";"24";"24"
"Партер";1307,0;218,0;30,0;30,0;"2";"25";"25"
"Партер";1344,0;218,0;30,0;30,0;"2";"26";"26"
"Партер";1381,0;218,0;30,0;30,0;"2";"27";"27"
"Партер";1418,0;218,0;30,0;30,0;"2";"28";"28"
"Партер";1455,0;218,0;30,0;30,0;"2";"29";"29"
"Партер";1491,0;218,0;30,0;30,0;"2";"30";"30"
"Партер";1528,0;218,0;30,0;30,0;"2";"31";"31"
"Партер";1565,0;218,0;30,0;30,0;"2";"32";"32"
"Партер";1602,0;218,0;30,0;30,0;"2";"33";"33"
"Партер";1639,0;218,0;30,0;30,0;"2";"34";"34"
"Партер";1676,0;218,0;30,0;30,0;"2";"35";"35"
