1
178;305;419;30;30;1;1;1
178;342;419;30;30;1;2;2
178;379;419;30;30;1;3;3
178;416;419;30;30;1;4;4
178;453;419;30;30;1;5;5
178;490;419;30;30;1;6;6
178;527;419;30;30;1;7;7
178;564;419;30;30;1;8;8
178;601;419;30;30;1;9;9
178;638;419;30;30;1;10;10
178;675;419;30;30;1;11;11
178;712;419;30;30;1;12;12
178;749;419;30;30;1;13;13
178;786;419;30;30;1;14;14
178;823;419;30;30;1;15;15
178;893;419;30;30;1;16;16
178;930;419;30;30;1;17;17
178;967;419;30;30;1;18;18
178;1004;419;30;30;1;19;19
178;1041;419;30;30;1;20;20
178;1078;419;30;30;1;21;21
178;1115;419;30;30;1;22;22
178;1152;419;30;30;1;23;23
178;1189;419;30;30;1;24;24
178;1226;419;30;30;1;25;25
178;1263;419;30;30;1;26;26
178;1300;419;30;30;1;27;27
178;1337;419;30;30;1;28;28
178;1374;419;30;30;1;29;29
178;1411;419;30;30;1;30;30
178;305;456;30;30;2;1;1
178;342;456;30;30;2;2;2
178;379;456;30;30;2;3;3
178;416;456;30;30;2;4;4
178;453;456;30;30;2;5;5
178;490;456;30;30;2;6;6
178;527;456;30;30;2;7;7
178;564;456;30;30;2;8;8
178;601;456;30;30;2;9;9
178;638;456;30;30;2;10;10
178;675;456;30;30;2;11;11
178;712;456;30;30;2;12;12
178;749;456;30;30;2;13;13
178;786;456;30;30;2;14;14
178;823;456;30;30;2;15;15
178;893;456;30;30;2;16;16
178;930;456;30;30;2;17;17
178;967;456;30;30;2;18;18
178;1004;456;30;30;2;19;19
178;1041;456;30;30;2;20;20
178;1078;456;30;30;2;21;21
178;1115;456;30;30;2;22;22
178;1152;456;30;30;2;23;23
178;1189;456;30;30;2;24;24
178;1226;456;30;30;2;25;25
178;1263;456;30;30;2;26;26
178;1300;456;30;30;2;27;27
178;1337;456;30;30;2;28;28
178;1374;456;30;30;2;29;29
178;1411;456;30;30;2;30;30
178;305;493;30;30;3;1;1
178;342;493;30;30;3;2;2
178;379;493;30;30;3;3;3
178;416;493;30;30;3;4;4
178;453;493;30;30;3;5;5
178;490;493;30;30;3;6;6
178;527;493;30;30;3;7;7
178;564;493;30;30;3;8;8
178;601;493;30;30;3;9;9
178;638;493;30;30;3;10;10
178;675;493;30;30;3;11;11
178;712;493;30;30;3;12;12
178;749;493;30;30;3;13;13
178;786;493;30;30;3;14;14
178;823;493;30;30;3;15;15
178;893;493;30;30;3;16;16
178;930;493;30;30;3;17;17
178;967;493;30;30;3;18;18
178;1004;493;30;30;3;19;19
178;1041;493;30;30;3;20;20
178;1078;493;30;30;3;21;21
178;1115;493;30;30;3;22;22
178;1152;493;30;30;3;23;23
178;1189;493;30;30;3;24;24
178;1226;493;30;30;3;25;25
178;1263;493;30;30;3;26;26
178;1300;493;30;30;3;27;27
178;1337;493;30;30;3;28;28
178;1374;493;30;30;3;29;29
178;1411;493;30;30;3;30;30
178;305;530;30;30;4;1;1
178;342;530;30;30;4;2;2
178;379;530;30;30;4;3;3
178;416;530;30;30;4;4;4
178;453;530;30;30;4;5;5
178;490;530;30;30;4;6;6
178;527;530;30;30;4;7;7
178;564;530;30;30;4;8;8
178;601;530;30;30;4;9;9
178;638;530;30;30;4;10;10
178;675;530;30;30;4;11;11
178;712;530;30;30;4;12;12
178;749;530;30;30;4;13;13
178;786;530;30;30;4;14;14
178;823;530;30;30;4;15;15
178;893;530;30;30;4;16;16
178;930;530;30;30;4;17;17
178;967;530;30;30;4;18;18
178;1004;530;30;30;4;19;19
178;1041;530;30;30;4;20;20
178;1078;530;30;30;4;21;21
178;1115;530;30;30;4;22;22
178;1152;530;30;30;4;23;23
178;1189;530;30;30;4;24;24
178;1226;530;30;30;4;25;25
178;1263;530;30;30;4;26;26
178;1300;530;30;30;4;27;27
178;1337;530;30;30;4;28;28
178;1374;530;30;30;4;29;29
178;1411;530;30;30;4;30;30
178;305;567;30;30;5;1;1
178;342;567;30;30;5;2;2
178;379;567;30;30;5;3;3
178;416;567;30;30;5;4;4
178;453;567;30;30;5;5;5
178;490;567;30;30;5;6;6
178;527;567;30;30;5;7;7
178;564;567;30;30;5;8;8
178;601;567;30;30;5;9;9
178;638;567;30;30;5;10;10
178;675;567;30;30;5;11;11
178;712;567;30;30;5;12;12
178;749;567;30;30;5;13;13
178;786;567;30;30;5;14;14
178;823;567;30;30;5;15;15
178;893;567;30;30;5;16;16
178;930;567;30;30;5;17;17
178;967;567;30;30;5;18;18
178;1004;567;30;30;5;19;19
178;1041;567;30;30;5;20;20
178;1078;567;30;30;5;21;21
178;1115;567;30;30;5;22;22
178;1152;567;30;30;5;23;23
178;1189;567;30;30;5;24;24
178;1226;567;30;30;5;25;25
178;1263;567;30;30;5;26;26
178;1300;567;30;30;5;27;27
178;1337;567;30;30;5;28;28
178;1374;567;30;30;5;29;29
178;1411;567;30;30;5;30;30
178;305;604;30;30;6;1;1
178;342;604;30;30;6;2;2
178;379;604;30;30;6;3;3
178;416;604;30;30;6;4;4
178;453;604;30;30;6;5;5
178;490;604;30;30;6;6;6
178;527;604;30;30;6;7;7
178;564;604;30;30;6;8;8
178;601;604;30;30;6;9;9
178;638;604;30;30;6;10;10
178;675;604;30;30;6;11;11
178;712;604;30;30;6;12;12
178;749;604;30;30;6;13;13
178;786;604;30;30;6;14;14
178;823;604;30;30;6;15;15
178;893;604;30;30;6;16;16
178;930;604;30;30;6;17;17
178;967;604;30;30;6;18;18
178;1004;604;30;30;6;19;19
178;1041;604;30;30;6;20;20
178;1078;604;30;30;6;21;21
178;1115;604;30;30;6;22;22
178;1152;604;30;30;6;23;23
178;1189;604;30;30;6;24;24
178;1226;604;30;30;6;25;25
178;1263;604;30;30;6;26;26
178;1300;604;30;30;6;27;27
178;1337;604;30;30;6;28;28
178;1374;604;30;30;6;29;29
178;1411;604;30;30;6;30;30
