"zone";"cx";"cy";"width";"height";"row";"col";"text"
123;506;444;14;14;"9";"13";"13"
123;522;444;14;14;"9";"14";"14"
123;539;444;14;14;"9";"15";"15"
123;555;444;14;14;"9";"16";"16"
123;571;443;14;14;"9";"17";"17"
123;586;443;14;14;"9";"18";"18"
123;611;433;14;14;"9";"19";"19"
123;627;431;14;14;"9";"20";"20"
123;643;430;14;14;"9";"21";"21"
123;660;429;14;14;"9";"22";"22"
123;676;427;14;14;"9";"23";"23"
123;693;425;14;14;"9";"24";"24"
123;356;558;14;14;"11";"1";"1"
123;372;558;14;14;"11";"2";"2"
123;389;558;14;14;"11";"3";"3"
123;405;558;14;14;"11";"4";"4"
123;422;558;14;14;"11";"5";"5"
123;438;558;14;14;"11";"6";"6"
123;455;558;14;14;"11";"7";"7"
123;471;558;14;14;"11";"8";"8"
123;488;558;14;14;"11";"9";"9"
123;526;558;14;14;"11";"10";"10"
123;543;558;14;14;"11";"11";"11"
123;559;558;14;14;"11";"12";"12"
123;576;558;14;14;"11";"13";"13"
123;592;558;14;14;"11";"14";"14"
123;609;558;14;14;"11";"15";"15"
123;625;558;14;14;"11";"16";"16"
123;642;558;14;14;"11";"17";"17"
123;658;558;14;14;"11";"18";"18"
123;404;595;14;14;"13";"1";"1"
123;420;595;14;14;"13";"2";"2"
123;437;595;14;14;"13";"3";"3"
123;453;595;14;14;"13";"4";"4"
123;470;595;14;14;"13";"5";"5"
123;486;595;14;14;"13";"6";"6"
123;526;595;14;14;"13";"7";"7"
123;542;595;14;14;"13";"8";"8"
123;559;595;14;14;"13";"9";"9"
123;575;595;14;14;"13";"10";"10"
123;592;595;14;14;"13";"11";"11"
123;608;595;14;14;"13";"12";"12"
123;468;612;14;14;"14";"1";"1"
123;484;612;14;14;"14";"2";"2"
123;526;613;14;14;"14";"3";"3"
123;542;613;14;14;"14";"4";"4"
123;330;320;14;14;"3";"1А";"1А"
124;325;262;14;14;"1";"1";"1"
124;314;275;14;14;"1";"2";"2"
124;303;290;14;14;"1";"3";"3"
124;294;304;14;14;"1";"4";"4"
124;286;319;14;14;"1";"5";"5"
124;278;335;14;14;"1";"6";"6"
124;272;352;14;14;"1";"7";"7"
124;268;369;14;14;"1";"8";"8"
124;264;387;14;14;"1";"9";"9"
126;579;658;14;14;"1";"24";"24"
126;599;651;14;14;"1";"25";"25"
126;617;642;14;14;"1";"26";"26"
126;634;632;14;14;"1";"27";"27"
126;651;621;14;14;"1";"28";"28"
126;665;608;14;14;"1";"29";"29"
126;678;594;14;14;"1";"30";"30"
126;690;580;14;14;"1";"31";"31"
126;702;564;14;14;"1";"32";"32"
126;712;547;14;14;"1";"33";"33"
126;720;531;14;14;"1";"34";"34"
126;727;514;14;14;"1";"35";"35"
126;733;495;14;14;"1";"36";"36"
126;738;476;14;14;"1";"37";"37"
128;235;230;14;14;"1";"1";"1"
128;223;247;14;14;"1";"2";"2"
128;212;265;14;14;"1";"3";"3"
128;202;284;14;14;"1";"4";"4"
128;193;304;14;14;"1";"5";"5"
128;186;323;14;14;"1";"6";"6"
128;180;341;14;14;"1";"7";"7"
128;175;360;14;14;"1";"8";"8"
128;171;379;14;14;"1";"9";"9"
128;168;399;14;14;"1";"10";"10"
137;164;463;14;14;"2";"1";"1"
137;165;482;14;14;"2";"2";"2"
137;168;502;14;14;"2";"3";"3"
137;172;520;14;14;"2";"4";"4"
137;177;539;14;14;"2";"5";"5"
137;144;465;14;14;"3";"1";"1"
137;146;484;14;14;"3";"2";"2"
137;154;528;14;14;"3";"3";"3"
137;160;546;14;14;"3";"4";"4"
138;201;592;14;14;"2";"1";"1"
138;210;609;14;14;"2";"2";"2"
138;221;624;14;14;"2";"3";"3"
138;233;638;14;14;"2";"4";"4"
138;245;653;14;14;"2";"5";"5"
138;186;602;14;14;"3";"1";"1"
138;195;619;14;14;"3";"2";"2"
138;218;652;14;14;"3";"3";"3"
138;230;666;14;14;"3";"4";"4"
139;315;712;14;14;"2";"1";"1"
139;331;722;14;14;"2";"2";"2"
139;348;732;14;14;"2";"3";"3"
139;365;739;14;14;"2";"4";"4"
139;383;745;14;14;"2";"5";"5"
139;404;750;14;14;"2";"6";"6"
139;423;753;14;14;"2";"7";"7"
139;443;757;14;14;"2";"8";"8"
139;278;709;14;14;"3";"1";"1"
139;294;722;14;14;"3";"2";"2"
139;311;733;14;14;"3";"3";"3"
139;328;742;14;14;"3";"4";"4"
139;346;751;14;14;"3";"5";"5"
139;364;759;14;14;"3";"6";"6"
139;382;764;14;14;"3";"7";"7"
139;402;769;14;14;"3";"8";"8"
139;422;771;14;14;"3";"9";"9"
139;441;775;14;14;"3";"10";"10"
140;559;740;14;14;"1";"1";"1"
140;579;736;14;14;"1";"2";"2"
140;597;731;14;14;"1";"3";"3"
140;616;724;14;14;"1";"4";"4"
140;633;716;14;14;"1";"5";"5"
140;652;707;14;14;"1";"6";"6"
140;670;697;14;14;"1";"7";"7"
140;687;687;14;14;"1";"8";"8"
139;301;749;14;14;"4";"1";"1"
139;320;760;14;14;"4";"2";"2"
