"zone";"cx";"cy";"width";"height";"row";"col";"text"
162;1366;116;18;18;"2";"6";"6"
162;1337;116;18;18;"2";"7";"7"
162;1322;116;18;18;"2";"8";"8"
162;1294;116;18;18;"2";"9";"9"
162;1279;116;18;18;"2";"10";"10"
162;1251;116;18;18;"2";"11";"11"
162;1236;116;18;18;"2";"12";"12"
162;625;199;18;18;"2";"33";"33"
162;614;205;18;18;"2";"34";"34"
162;586;220;18;18;"2";"35";"35"
162;574;226;18;18;"2";"36";"36"
162;548;240;18;18;"2";"37";"37"
162;536;246;18;18;"2";"38";"38"
162;684;1220;18;18;"2";"63";"63"
162;695;1225;18;18;"2";"64";"64"
162;890;1250;18;18;"2";"65";"65"
162;906;1250;18;18;"2";"66";"66"
162;933;1250;18;18;"2";"67";"67"
162;949;1250;18;18;"2";"68";"68"
162;976;1250;18;18;"2";"69";"69"
162;992;1250;18;18;"2";"70";"70"
162;559;103;18;18;"3";"1";"1"
162;546;108;18;18;"3";"2";"2"
162;521;122;18;18;"3";"3";"3"
162;509;127;18;18;"3";"4";"4"
162;482;142;18;18;"3";"5";"5"
162;470;147;18;18;"3";"6";"6"
162;443;162;18;18;"3";"7";"7"
162;431;168;18;18;"3";"8";"8"
165;310;543;45;45;"1";" ";"1"
165;338;695;45;45;"2";" ";"2"
165;310;845;45;45;"3";" ";"3"
162;1208;186;18;18;"1";"25";"25"
162;1193;186;18;18;"1";"26";"26"
162;1210;228;18;18;"1";"27";"27"
162;1190;228;18;18;"1";"28";"28"
162;1165;186;18;18;"1";"29";"29"
162;1149;186;18;18;"1";"30";"30"
162;1167;228;18;18;"1";"31";"31"
162;1147;228;18;18;"1";"32";"32"
162;1122;186;18;18;"1";"33";"33"
162;1106;186;18;18;"1";"34";"34"
162;1297;228;18;18;"1";"19";"19"
162;1277;228;18;18;"1";"20";"20"
162;1079;186;18;18;"1";"37";"37"
162;1063;186;18;18;"1";"38";"38"
162;1081;228;18;18;"1";"39";"39"
162;1061;228;18;18;"1";"40";"40"
162;1036;186;18;18;"1";"41";"41"
162;1020;186;18;18;"1";"42";"42"
162;1038;228;18;18;"1";"43";"43"
162;1018;228;18;18;"1";"44";"44"
162;991;186;18;18;"1";"45";"45"
162;976;186;18;18;"1";"46";"46"
162;994;228;18;18;"1";"47";"47"
162;973;228;18;18;"1";"48";"48"
162;950;186;18;18;"1";"49";"49"
162;492;1019;18;18;"1";"101";"101"
162;503;1025;18;18;"1";"102";"102"
162;508;980;18;18;"1";"103";"103"
162;526;989;18;18;"1";"104";"104"
162;531;1040;18;18;"1";"105";"105"
162;543;1045;18;18;"1";"106";"106"
162;547;1000;18;18;"1";"107";"107"
162;565;1010;18;18;"1";"108";"108"
162;569;1059;18;18;"1";"109";"109"
162;581;1065;18;18;"1";"110";"110"
162;585;1020;18;18;"1";"111";"111"
162;603;1030;18;18;"1";"112";"112"
162;607;1079;18;18;"1";"113";"113"
162;619;1085;18;18;"1";"114";"114"
162;624;1040;18;18;"1";"115";"115"
162;641;1049;18;18;"1";"116";"116"
162;645;1099;18;18;"1";"117";"117"
162;657;1105;18;18;"1";"118";"118"
162;662;1060;18;18;"1";"119";"119"
162;680;1069;18;18;"1";"120";"120"
162;683;1119;18;18;"1";"121";"121"
162;695;1125;18;18;"1";"122";"122"
162;700;1080;18;18;"1";"123";"123"
162;718;1089;18;18;"1";"124";"124"
162;1021;1180;18;18;"1";"141";"141"
162;1036;1181;18;18;"1";"142";"142"
162;1018;1138;18;18;"1";"143";"143"
162;1039;1138;18;18;"1";"144";"144"
162;1064;1180;18;18;"1";"145";"145"
162;1079;1181;18;18;"1";"146";"146"
162;1061;1138;18;18;"1";"147";"147"
162;1082;1138;18;18;"1";"148";"148"
162;1236;1180;18;18;"1";"161";"161"
162;1251;1181;18;18;"1";"162";"162"
162;1234;1138;18;18;"1";"163";"163"
162;1254;1138;18;18;"1";"164";"164"
162;1279;1180;18;18;"1";"165";"165"
162;1294;1181;18;18;"1";"166";"166"
162;1277;1138;18;18;"1";"167";"167"
162;1297;1138;18;18;"1";"168";"168"
162;1322;1180;18;18;"1";"169";"169"
162;1338;1181;18;18;"1";"170";"170"
162;1320;1138;18;18;"1";"171";"171"
162;1340;1138;18;18;"1";"172";"172"
162;1366;1180;18;18;"1";"173";"173"
162;1382;1181;18;18;"1";"174";"174"
162;1364;1138;18;18;"1";"175";"175"
162;1384;1138;18;18;"1";"176";"176"
162;1408;1180;18;18;"1";"177";"177"
162;1424;1181;18;18;"1";"178";"178"
162;1406;1138;18;18;"1";"179";"179"
162;1426;1138;18;18;"1";"180";"180"
162;1451;1180;18;18;"1";"181";"181"
162;1467;1181;18;18;"1";"182";"182"
162;1449;1138;18;18;"1";"183";"183"
162;1469;1138;18;18;"1";"184";"184"
162;456;1094;18;18;"2";"51";"51"
162;468;1100;18;18;"2";"52";"52"
162;495;1116;18;18;"2";"53";"53"
162;507;1121;18;18;"2";"54";"54"
162;533;1137;18;18;"2";"55";"55"
162;544;1142;18;18;"2";"56";"56"
162;570;1157;18;18;"2";"57";"57"
162;582;1163;18;18;"2";"58";"58"
162;608;1178;18;18;"2";"59";"59"
162;620;1184;18;18;"2";"60";"60"
162;646;1199;18;18;"2";"61";"61"
162;657;1204;18;18;"2";"62";"62"
162;1021;1250;18;18;"2";"71";"71"
162;1036;1250;18;18;"2";"72";"72"
162;1064;1250;18;18;"2";"73";"73"
162;1079;1250;18;18;"2";"74";"74"
162;1236;1250;18;18;"2";"81";"81"
162;1251;1250;18;18;"2";"82";"82"
162;1279;1250;18;18;"2";"83";"83"
162;1294;1250;18;18;"2";"84";"84"
162;1322;1250;18;18;"2";"85";"85"
162;1337;1250;18;18;"2";"86";"86"
162;1366;1250;18;18;"2";"87";"87"
162;1382;1250;18;18;"2";"88";"88"
162;1408;1250;18;18;"2";"89";"89"
162;1424;1250;18;18;"2";"90";"90"
162;1451;1250;18;18;"2";"91";"91"
162;1467;1250;18;18;"2";"92";"92"
162;351;1161;18;18;"3";"21";"21"
162;362;1167;18;18;"3";"22";"22"
162;389;1183;18;18;"3";"23";"23"
162;401;1188;18;18;"3";"24";"24"
162;427;1203;18;18;"3";"25";"25"
162;439;1209;18;18;"3";"26";"26"
162;934;186;18;18;"1";"50";"50"
162;952;228;18;18;"1";"51";"51"
162;932;228;18;18;"1";"52";"52"
162;907;186;18;18;"1";"53";"53"
162;891;186;18;18;"1";"54";"54"
162;909;228;18;18;"1";"55";"55"
162;889;228;18;18;"1";"56";"56"
162;744;229;18;18;"1";"57";"57"
162;732;235;18;18;"1";"58";"58"
162;767;264;18;18;"1";"59";"59"
162;750;274;18;18;"1";"60";"60"
162;554;334;18;18;"1";"77";"77"
162;543;340;18;18;"1";"78";"78"
162;578;369;18;18;"1";"79";"79"
162;560;379;18;18;"1";"80";"80"
162;722;1138;18;18;"1";"125";"125"
162;735;1146;18;18;"1";"126";"126"
162;740;1100;18;18;"1";"127";"127"
162;756;1110;18;18;"1";"128";"128"
162;479;376;18;18;"1";"85";"85"
162;467;382;18;18;"1";"86";"86"
162;503;411;18;18;"1";"87";"87"
162;485;421;18;18;"1";"88";"88"
162;441;397;18;18;"1";"89";"89"
162;430;402;18;18;"1";"90";"90"
162;465;432;18;18;"1";"91";"91"
162;447;442;18;18;"1";"92";"92"
162;415;979;18;18;"1";"93";"93"
162;427;985;18;18;"1";"94";"94"
162;432;940;18;18;"1";"95";"95"
162;450;949;18;18;"1";"96";"96"
162;453;999;18;18;"1";"97";"97"
162;465;1005;18;18;"1";"98";"98"
162;470;960;18;18;"1";"99";"99"
162;488;969;18;18;"1";"100";"100"
