74;576;159;30;30;"21";"1";"1"
74;613;159;30;30;"21";"2";"2"
74;650;159;30;30;"21";"3";"3"
74;687;159;30;30;"21";"4";"4"
74;724;159;30;30;"21";"5";"5"
74;761;159;30;30;"21";"6";"6"
74;798;159;30;30;"21";"7";"7"
74;835;159;30;30;"21";"8";"8"
74;872;159;30;30;"21";"9";"9"
74;909;159;30;30;"21";"10";"10"
74;946;159;30;30;"21";"11";"11"
74;983;159;30;30;"21";"12";"12"
74;1020;159;30;30;"21";"13";"13"
74;1057;159;30;30;"21";"14";"14"
74;1094;159;30;30;"21";"15";"15"
74;1131;159;30;30;"21";"16";"16"
74;1168;159;30;30;"21";"17";"17"
74;1205;159;30;30;"21";"18";"18"
74;279;196;30;30;"20";"1";"1"
74;316;196;30;30;"20";"2";"2"
74;353;196;30;30;"20";"3";"3"
74;390;196;30;30;"20";"4";"4"
74;427;196;30;30;"20";"5";"5"
74;464;196;30;30;"20";"6";"6"
74;501;196;30;30;"20";"7";"7"
74;538;196;30;30;"20";"8";"8"
74;575;196;30;30;"20";"9";"9"
74;612;196;30;30;"20";"10";"10"
74;649;196;30;30;"20";"11";"11"
74;686;196;30;30;"20";"12";"12"
74;723;196;30;30;"20";"13";"13"
74;760;196;30;30;"20";"14";"14"
74;797;196;30;30;"20";"15";"15"
74;834;196;30;30;"20";"16";"16"
74;871;196;30;30;"20";"17";"17"
74;908;196;30;30;"20";"18";"18"
74;945;196;30;30;"20";"19";"19"
74;982;196;30;30;"20";"20";"20"
74;1019;196;30;30;"20";"21";"21"
74;1056;196;30;30;"20";"22";"22"
74;1093;196;30;30;"20";"23";"23"
74;1130;196;30;30;"20";"24";"24"
74;1167;196;30;30;"20";"25";"25"
74;1204;196;30;30;"20";"26";"26"
74;279;233;30;30;"19";"1";"1"
74;316;233;30;30;"19";"2";"2"
74;353;233;30;30;"19";"3";"3"
74;390;233;30;30;"19";"4";"4"
74;427;233;30;30;"19";"5";"5"
74;464;233;30;30;"19";"6";"6"
74;501;233;30;30;"19";"7";"7"
74;538;233;30;30;"19";"8";"8"
74;575;233;30;30;"19";"9";"9"
74;612;233;30;30;"19";"10";"10"
74;649;233;30;30;"19";"11";"11"
74;686;233;30;30;"19";"12";"12"
74;723;233;30;30;"19";"13";"13"
74;760;233;30;30;"19";"14";"14"
